CustomerID,TransactionID,TransactionDate,Amount,ProductCategory,Age,Gender,Income,Location,PageVisits,TimeSpentOnSite,PurchaseCount
159,6605,2024-02-28,307.46,Clothing,73,Male,101695,Chicago,14,97,5
713,4677,2023-07-12,321.94,Home & Garden,69,Female,75584,Los Angeles,7,84,3
499,1781,2023-11-01,342.1,Home & Garden,53,Male,27590,Houston,27,94,4
659,4128,2023-07-09,317.84,Home & Garden,18,Male,126536,Los Angeles,23,39,5
652,3505,2023-09-24,161.38,Clothing,37,Male,139015,Houston,4,25,1
357,9506,2024-01-14,293.99,Home & Garden,74,Male,89094,Chicago,23,43,4
662,2106,2023-10-11,54.17,Clothing,80,Female,131783,Los Angeles,27,51,2
451,1890,2023-10-05,376.27,Electronics,21,Male,81702,Chicago,15,66,2
307,9332,2023-05-04,74.76,Home & Garden,55,Female,70574,Houston,14,36,2
528,6309,2023-07-05,270.12,Clothing,36,Male,68247,Houston,18,111,7
265,9761,2023-11-24,135.92,Clothing,73,Female,25683,New York,6,95,10
517,5767,2024-02-18,375.81,Clothing,29,Male,71991,New York,9,27,7
775,8396,2023-09-25,239.48,Electronics,22,Male,140119,Los Angeles,10,67,7
92,4040,2023-06-06,379.53,Electronics,37,Female,50511,Chicago,5,35,10
906,3147,2023-08-31,483.96,Home & Garden,42,Female,139108,Los Angeles,11,77,8
107,7974,2024-03-17,54.25,Clothing,26,Male,39533,New York,25,100,7
665,3469,2023-05-29,139.58,Electronics,30,Female,132198,New York,8,36,5
276,4449,2023-10-28,190.61,Home & Garden,19,Female,90764,Los Angeles,16,94,1
644,3719,2023-08-06,296.43,Home & Garden,42,Female,40777,New York,13,103,2
609,9560,2023-12-30,63.09,Electronics,58,Female,24649,Houston,14,12,7
99,2992,2023-11-04,22.26,Home & Garden,73,Female,49605,Los Angeles,14,40,8
852,7818,2023-03-24,458.48,Electronics,40,Male,145061,Houston,12,106,5
472,7828,2023-06-21,321.35,Clothing,40,Female,76131,Los Angeles,23,67,10
793,8137,2024-03-18,328.13,Electronics,29,Male,118230,Houston,30,113,6
589,4080,2023-08-15,32.22,Electronics,70,Female,114798,Los Angeles,25,43,7
645,7109,2023-06-02,498.0,Electronics,32,Male,50091,Los Angeles,7,6,8
931,4480,2023-07-18,125.05,Home & Garden,34,Male,61188,New York,21,36,2
953,4467,2023-03-31,200.44,Clothing,78,Female,81140,New York,21,66,2
900,6096,2023-09-06,297.8,Home & Garden,63,Male,144839,Los Angeles,15,60,1
109,4178,2024-03-10,443.85,Home & Garden,72,Male,56986,New York,17,118,10
655,4828,2023-11-15,418.51,Home & Garden,27,Female,104601,Chicago,19,30,10
277,8274,2023-05-30,470.14,Clothing,42,Male,82875,Chicago,28,7,5
802,6526,2023-10-14,348.24,Electronics,22,Female,92139,Houston,3,72,6
203,7202,2023-12-01,227.9,Electronics,48,Female,90263,Los Angeles,16,16,4
581,7825,2023-07-31,58.68,Home & Garden,59,Female,37691,Los Angeles,16,67,3
650,3404,2023-05-14,276.79,Home & Garden,74,Female,53497,New York,17,24,3
600,9237,2023-04-01,39.67,Clothing,70,Male,45225,Chicago,27,17,4
805,4306,2023-07-20,484.42,Clothing,54,Male,91835,Chicago,7,19,9
234,7734,2023-07-20,334.76,Home & Garden,58,Male,93990,Chicago,14,115,9
542,9816,2023-03-21,34.78,Clothing,34,Male,108129,New York,15,75,2
299,5958,2023-05-07,494.52,Home & Garden,51,Male,75645,Los Angeles,17,108,9
97,8024,2023-08-11,43.62,Home & Garden,53,Male,67511,New York,12,20,8
106,5231,2023-12-05,297.33,Electronics,80,Female,87259,Los Angeles,24,93,8
171,7469,2024-01-26,389.44,Home & Garden,18,Male,105263,New York,9,36,5
288,8086,2023-07-15,145.86,Electronics,23,Male,118242,Houston,3,14,6
197,9547,2024-01-31,274.71,Electronics,41,Male,74267,New York,24,52,4
81,5850,2023-05-26,333.92,Electronics,68,Male,85646,Houston,26,23,6
85,4486,2024-03-04,17.28,Electronics,54,Female,59810,Chicago,9,42,3
543,6986,2023-07-03,17.73,Clothing,79,Male,98686,New York,11,89,6
115,1614,2023-08-11,72.11,Clothing,64,Male,45677,Houston,14,20,10
660,8397,2023-08-22,375.38,Clothing,25,Female,143637,Los Angeles,16,37,4
390,5078,2024-02-05,391.23,Home & Garden,30,Male,114450,Los Angeles,13,119,4
850,6683,2024-03-13,231.48,Electronics,51,Male,142523,Los Angeles,16,39,8
910,1277,2023-08-22,366.35,Home & Garden,67,Female,43173,Los Angeles,27,48,8
396,8457,2023-11-04,234.44,Electronics,62,Male,103625,Chicago,28,77,3
272,4553,2023-06-14,499.31,Clothing,58,Female,146384,Houston,21,21,4
494,1957,2023-04-23,346.19,Clothing,72,Female,120247,New York,27,90,9
956,5730,2024-01-07,46.01,Electronics,77,Female,63652,Chicago,10,120,6
771,7331,2023-11-18,308.07,Electronics,52,Male,137047,Los Angeles,16,82,8
850,3730,2024-01-26,144.76,Home & Garden,65,Female,69158,New York,29,102,10
91,4356,2023-06-28,196.64,Home & Garden,79,Female,121900,Houston,13,27,9
216,4194,2023-11-23,232.32,Home & Garden,41,Female,22652,New York,6,41,1
973,9832,2023-12-01,58.6,Home & Garden,55,Male,125446,Houston,24,82,10
834,5642,2023-07-05,427.87,Home & Garden,23,Male,57273,New York,4,10,7
687,3839,2023-09-11,220.73,Electronics,24,Female,139797,Chicago,19,70,8
721,5541,2024-03-16,176.08,Clothing,79,Female,86224,Chicago,6,33,7
209,6584,2024-03-07,213.83,Electronics,59,Female,71049,Houston,25,58,9
24,2383,2023-07-17,219.11,Home & Garden,30,Female,57518,Chicago,16,35,10
100,9430,2024-03-08,193.41,Electronics,66,Female,105800,Chicago,14,95,10
729,2929,2023-07-01,42.9,Electronics,30,Male,70445,Los Angeles,19,38,9
742,7185,2023-03-28,221.62,Home & Garden,49,Female,120329,Los Angeles,9,14,6
489,3847,2023-04-03,407.77,Home & Garden,21,Male,42836,New York,23,63,5
175,3598,2023-09-05,297.37,Home & Garden,40,Female,35978,Houston,16,117,5
57,1692,2023-10-06,338.31,Clothing,66,Female,72421,Los Angeles,23,62,3
412,5322,2023-10-13,438.07,Clothing,29,Male,86707,Los Angeles,26,101,3
704,7764,2023-11-10,484.52,Home & Garden,64,Female,37575,Los Angeles,15,28,2
530,5770,2023-08-29,182.31,Home & Garden,74,Male,63384,Chicago,30,45,6
907,9443,2023-09-27,85.82,Clothing,32,Male,136018,Houston,30,95,8
91,9392,2023-05-26,425.16,Clothing,68,Female,80688,Los Angeles,7,33,8
39,9077,2023-10-18,66.29,Clothing,66,Male,115932,Houston,28,64,6
677,5462,2023-11-01,405.54,Home & Garden,40,Male,60175,New York,8,104,8
508,4749,2023-07-11,308.41,Home & Garden,43,Female,54888,Los Angeles,9,11,5
269,4444,2023-09-23,24.19,Clothing,67,Female,122534,Houston,28,86,8
582,3198,2023-09-24,461.55,Clothing,48,Male,105968,New York,24,7,7
18,9651,2023-08-11,98.89,Electronics,66,Female,20793,Chicago,21,116,7
629,2206,2023-12-02,44.1,Home & Garden,63,Male,70496,Chicago,20,59,7
119,4930,2023-12-29,54.96,Home & Garden,78,Male,89736,Houston,8,75,6
920,4248,2023-07-17,194.34,Clothing,63,Female,136386,Los Angeles,29,109,7
947,2307,2023-08-12,87.13,Clothing,27,Female,61643,Chicago,6,101,1
254,7296,2023-05-07,390.65,Home & Garden,24,Male,37440,New York,4,82,7
405,2369,2023-06-14,442.84,Electronics,72,Male,42985,Chicago,29,104,5
15,8391,2024-02-27,379.67,Electronics,20,Male,99379,New York,26,13,8
152,3509,2023-07-12,143.33,Home & Garden,21,Female,44618,Chicago,29,48,3
564,6241,2023-07-17,247.97,Clothing,41,Female,60091,Los Angeles,15,58,9
26,9545,2023-09-21,143.85,Home & Garden,57,Male,39208,Chicago,28,27,1
581,3878,2023-11-24,179.13,Electronics,25,Female,70983,Chicago,3,53,8
72,7877,2023-06-24,342.33,Home & Garden,67,Female,79476,New York,15,82,2
904,4169,2023-12-19,268.2,Clothing,33,Male,72106,Houston,19,5,6
909,2702,2023-07-25,118.05,Home & Garden,71,Male,139293,Los Angeles,8,105,6
361,7633,2023-06-25,13.77,Clothing,36,Male,88752,New York,13,88,7
538,4708,2023-03-25,386.0,Clothing,77,Female,105590,Chicago,28,86,3
913,8564,2023-11-07,170.78,Electronics,55,Female,117562,Los Angeles,21,71,7
737,2204,2023-03-28,376.04,Electronics,38,Male,143524,New York,23,34,9
65,1720,2024-02-15,196.3,Home & Garden,67,Male,58127,Chicago,30,19,6
332,9886,2024-01-20,255.13,Home & Garden,34,Female,74887,Chicago,22,17,3
324,4286,2023-11-05,45.32,Home & Garden,55,Male,23269,Los Angeles,2,9,2
735,4319,2023-09-27,223.75,Clothing,65,Male,89310,New York,5,17,6
825,4569,2023-11-19,432.43,Home & Garden,35,Female,82902,Chicago,1,51,1
735,8329,2023-10-13,290.97,Home & Garden,64,Female,39288,New York,8,59,9
843,5444,2023-07-26,151.86,Clothing,65,Male,29825,New York,9,73,6
721,2726,2024-02-14,483.44,Electronics,25,Female,135931,Chicago,6,113,3
105,6774,2023-07-15,417.69,Clothing,32,Male,114488,New York,30,95,10
179,5771,2023-08-15,223.99,Electronics,73,Male,113339,Chicago,28,98,3
650,6444,2023-11-01,223.48,Clothing,41,Male,131480,Los Angeles,17,99,6
379,7915,2023-06-20,203.93,Clothing,24,Female,49623,Los Angeles,1,73,9
57,7498,2023-06-07,118.57,Electronics,18,Male,105816,Los Angeles,14,57,8
548,3406,2023-05-28,260.14,Electronics,62,Male,105127,New York,8,65,9
235,3999,2023-03-21,453.9,Clothing,65,Female,55566,New York,17,71,10
388,1382,2023-04-12,366.42,Home & Garden,64,Male,121037,Los Angeles,14,97,3
788,7092,2023-12-15,125.77,Electronics,27,Female,108648,Chicago,28,114,6
556,2965,2023-09-23,106.66,Home & Garden,41,Male,66050,New York,30,12,6
669,4671,2023-12-10,382.51,Home & Garden,21,Male,96581,Los Angeles,3,82,8
331,7019,2023-11-14,96.8,Home & Garden,76,Female,148033,Houston,23,6,10
611,4979,2023-11-20,237.34,Home & Garden,47,Female,90884,Chicago,5,8,2
812,8675,2023-07-11,343.76,Home & Garden,35,Female,135255,Los Angeles,16,88,3
381,7081,2023-11-13,433.48,Home & Garden,69,Female,74512,Houston,7,116,7
945,5121,2023-06-03,83.97,Electronics,28,Female,92278,New York,9,24,8
869,8036,2023-08-13,226.68,Clothing,18,Female,145933,Los Angeles,4,11,2
527,9647,2023-11-19,299.8,Clothing,32,Male,32566,Houston,30,79,2
394,2371,2024-02-08,162.1,Clothing,39,Male,149638,Los Angeles,18,83,1
444,3515,2023-12-14,37.88,Clothing,41,Male,85680,Chicago,16,113,5
164,1207,2023-06-28,325.89,Electronics,40,Female,141483,New York,15,100,5
940,7263,2023-12-06,236.73,Home & Garden,62,Male,79853,Los Angeles,10,86,1
503,9977,2024-03-09,230.37,Home & Garden,31,Male,136373,Houston,4,48,8
371,9125,2023-07-12,167.55,Clothing,20,Male,55412,Houston,16,52,2
1,7785,2023-10-13,479.28,Clothing,64,Male,148099,Chicago,28,70,3
131,9209,2023-07-11,407.37,Clothing,40,Male,126374,New York,7,103,9
331,4534,2023-05-26,257.23,Electronics,48,Male,109709,New York,28,16,9
819,5912,2023-05-16,131.39,Clothing,27,Female,30334,Los Angeles,18,106,2
444,5922,2023-05-15,266.79,Home & Garden,37,Male,146653,New York,29,22,4
263,2139,2023-09-11,188.31,Clothing,63,Female,62069,New York,13,95,7
40,6174,2023-08-01,210.3,Clothing,72,Male,66394,Houston,20,73,1
530,6587,2023-09-04,396.72,Home & Garden,25,Female,29732,Houston,27,78,10
168,6595,2023-09-08,42.3,Electronics,62,Female,60320,Chicago,14,103,2
241,6659,2024-01-04,149.23,Home & Garden,50,Male,40318,Los Angeles,5,110,1
974,5277,2024-01-05,173.35,Home & Garden,30,Male,73239,Chicago,4,111,8
872,9375,2023-07-08,459.21,Clothing,26,Female,73200,Los Angeles,20,91,2
432,3981,2023-10-27,73.19,Home & Garden,71,Male,30316,Chicago,1,108,9
277,9680,2023-07-25,161.7,Clothing,51,Female,49628,Los Angeles,29,13,6
805,9127,2023-12-24,408.46,Home & Garden,41,Male,118087,New York,8,82,5
378,9405,2023-09-14,326.55,Clothing,63,Female,130550,Houston,11,72,4
224,7457,2023-11-12,18.93,Clothing,46,Male,118021,Houston,13,61,2
785,7351,2023-04-13,476.07,Clothing,22,Female,117387,Chicago,15,60,3
213,4987,2024-03-16,104.08,Electronics,22,Male,63550,New York,9,6,9
477,9794,2023-04-08,47.81,Electronics,46,Male,130326,Houston,20,64,6
68,1280,2023-12-15,334.35,Home & Garden,51,Male,88652,Houston,7,57,8
67,3638,2023-08-15,302.65,Electronics,34,Male,114715,New York,24,80,7
470,9383,2023-03-22,98.61,Home & Garden,21,Male,56560,New York,16,5,9
529,5696,2023-08-26,363.38,Electronics,25,Female,65632,Los Angeles,10,89,3
870,1222,2023-08-14,188.51,Home & Garden,33,Male,81810,New York,12,32,6
814,2897,2024-01-23,485.1,Home & Garden,68,Female,74830,Chicago,3,57,1
122,8298,2023-03-30,378.67,Clothing,66,Male,91371,New York,5,24,9
509,2993,2024-01-20,271.67,Clothing,79,Female,114202,Houston,18,114,6
703,5633,2023-08-02,452.95,Electronics,59,Female,39999,Chicago,13,115,8
86,9304,2024-01-26,342.37,Home & Garden,80,Female,32554,New York,19,58,10
233,2604,2023-12-29,236.22,Clothing,64,Female,23289,Chicago,7,76,10
233,3566,2023-09-07,256.42,Clothing,35,Male,70003,Houston,2,95,10
943,9300,2023-05-05,410.28,Home & Garden,62,Male,114572,Houston,1,49,10
650,8218,2024-02-28,437.77,Electronics,75,Female,98889,Chicago,13,39,7
562,6595,2024-01-29,438.32,Home & Garden,36,Male,111656,Los Angeles,15,112,6
567,2830,2024-01-28,358.59,Home & Garden,69,Male,132144,Houston,12,20,9
869,8693,2023-10-30,149.68,Electronics,70,Female,82086,Los Angeles,13,57,4
822,1257,2023-10-08,230.17,Home & Garden,72,Male,75964,New York,23,46,3
942,9339,2023-07-02,417.21,Electronics,65,Male,88739,New York,1,43,10
545,2972,2023-09-27,410.18,Clothing,32,Male,126549,Los Angeles,29,30,2
271,5957,2023-09-18,213.3,Clothing,45,Female,80346,Chicago,5,63,4
69,8266,2024-01-08,125.53,Electronics,70,Female,43889,Los Angeles,30,67,1
529,4647,2023-04-18,120.02,Clothing,29,Male,75509,New York,10,47,10
698,8803,2023-12-23,421.2,Home & Garden,64,Female,77543,New York,9,72,7
214,4647,2023-10-17,397.78,Electronics,42,Male,70777,Houston,27,57,7
854,3969,2024-01-17,150.57,Clothing,27,Male,31752,Chicago,21,110,6
370,9180,2024-02-21,381.83,Clothing,34,Female,130512,New York,12,116,9
403,2492,2024-03-05,311.52,Electronics,39,Male,33245,Chicago,9,63,10
260,2361,2023-10-18,135.4,Electronics,65,Female,35039,Houston,13,112,7
377,2226,2023-08-01,64.48,Clothing,77,Male,42603,Houston,11,35,4
878,3965,2023-06-30,157.56,Electronics,24,Male,137024,New York,7,100,8
518,2271,2023-03-21,215.71,Home & Garden,45,Female,112618,Los Angeles,13,15,10
946,4921,2023-05-30,40.78,Clothing,70,Male,28988,Los Angeles,28,107,5
288,9093,2024-03-13,319.66,Home & Garden,51,Male,146617,Chicago,8,115,9
425,3176,2024-01-31,362.09,Clothing,18,Female,63691,Houston,17,88,6
132,6379,2023-07-14,10.77,Clothing,80,Male,23495,Los Angeles,5,55,6
962,3507,2023-11-29,289.63,Electronics,73,Male,112008,Chicago,26,22,5
292,7082,2023-08-03,266.51,Clothing,31,Male,130355,Los Angeles,21,112,4
850,8804,2023-04-01,477.17,Home & Garden,40,Male,130359,Houston,11,60,10
500,7426,2023-07-18,201.32,Clothing,27,Male,130597,New York,14,13,10
88,6000,2023-04-20,321.48,Clothing,23,Female,67110,Houston,8,24,8
111,6194,2023-04-06,376.19,Clothing,30,Male,137760,New York,16,73,4
971,9150,2024-02-18,178.95,Home & Garden,73,Male,42309,Los Angeles,18,19,6
772,2921,2023-09-06,388.04,Home & Garden,52,Female,96104,Chicago,18,112,9
187,2422,2023-04-22,75.37,Clothing,46,Female,47260,Houston,17,5,4
719,5783,2023-10-30,408.62,Electronics,71,Female,98973,Houston,28,86,6
513,5935,2023-10-12,490.6,Clothing,66,Male,128115,Houston,22,118,3
280,1987,2024-01-06,407.63,Electronics,79,Female,119370,Houston,16,33,8
405,9870,2024-02-01,28.12,Electronics,68,Male,23769,Chicago,12,17,9
914,9594,2023-10-31,397.64,Electronics,35,Female,94799,Los Angeles,4,39,5
986,3213,2024-01-01,467.35,Home & Garden,37,Female,69764,Chicago,3,80,9
469,6767,2023-10-30,494.67,Home & Garden,49,Female,116325,Chicago,12,61,8
109,8362,2024-01-23,134.12,Home & Garden,22,Male,55135,Chicago,22,35,6
208,7859,2023-12-03,150.19,Electronics,45,Female,101894,New York,20,76,3
161,8195,2023-06-02,143.88,Clothing,76,Female,24163,Chicago,21,105,4
495,6183,2023-10-29,445.85,Home & Garden,23,Female,28034,Chicago,26,68,3
211,1124,2023-05-09,448.37,Clothing,33,Female,80333,Houston,4,26,7
340,7425,2023-03-23,487.12,Clothing,64,Female,105487,Los Angeles,28,12,1
287,8802,2023-12-15,190.0,Home & Garden,43,Female,114955,Los Angeles,24,87,6
746,3688,2024-01-16,402.56,Home & Garden,59,Female,29763,Chicago,1,84,3
158,9907,2023-04-26,48.67,Home & Garden,31,Male,20821,Houston,28,98,1
774,3619,2023-12-19,277.28,Clothing,64,Male,59808,Los Angeles,27,72,5
572,2165,2023-11-17,49.23,Home & Garden,60,Female,80336,Houston,4,84,3
296,8264,2024-02-19,160.18,Home & Garden,59,Female,38822,Chicago,30,34,4
909,1910,2023-09-10,91.66,Clothing,75,Female,116900,Houston,5,75,7
723,8153,2023-12-25,229.09,Home & Garden,25,Female,100632,Chicago,12,10,4
377,8169,2024-02-09,311.28,Clothing,33,Female,126436,Houston,21,6,6
389,2918,2024-01-15,323.34,Electronics,34,Male,46150,Los Angeles,15,44,3
406,3462,2023-12-20,338.88,Clothing,60,Female,40329,Houston,30,35,6
437,3281,2024-02-14,261.41,Home & Garden,42,Male,103691,Houston,12,86,7
387,3058,2023-07-18,476.87,Electronics,54,Female,33751,Chicago,15,12,5
409,3756,2023-09-19,27.05,Electronics,54,Male,26226,New York,12,73,8
202,3702,2023-07-22,391.47,Clothing,55,Female,31694,Chicago,17,83,9
125,6592,2024-01-12,197.6,Home & Garden,57,Male,43463,Chicago,14,46,10
385,8059,2023-03-26,306.5,Home & Garden,62,Female,99353,Los Angeles,22,15,10
281,6701,2023-07-09,474.92,Clothing,69,Female,82063,New York,19,58,9
784,7120,2023-04-30,383.91,Home & Garden,37,Male,81216,Los Angeles,29,75,7
310,5557,2024-01-20,269.44,Clothing,22,Female,100109,New York,9,105,10
394,6194,2024-01-08,328.28,Electronics,18,Male,75705,New York,11,46,1
327,5193,2023-04-24,22.7,Electronics,39,Female,145313,Los Angeles,24,45,1
890,9809,2023-10-14,263.7,Home & Garden,54,Male,23242,New York,28,108,4
201,9513,2023-12-09,138.27,Clothing,29,Female,137648,Chicago,3,79,7
505,1512,2023-11-12,115.14,Home & Garden,24,Female,25486,Chicago,17,90,5
468,5440,2024-02-29,350.05,Clothing,74,Male,48634,Houston,7,71,4
288,2800,2023-09-30,70.09,Electronics,37,Female,33233,Los Angeles,15,80,7
91,6570,2024-03-08,94.6,Home & Garden,42,Female,125690,Chicago,5,17,10
102,2474,2023-12-14,498.66,Home & Garden,54,Female,128103,Chicago,13,66,6
139,6456,2023-12-25,337.24,Home & Garden,46,Male,28064,New York,19,23,7
295,9562,2023-09-26,279.5,Clothing,39,Female,116065,Chicago,18,40,8
3,1381,2023-09-04,427.17,Home & Garden,32,Male,37848,Chicago,10,79,5
992,1581,2023-11-09,398.91,Home & Garden,28,Male,113250,Los Angeles,28,79,3
290,3812,2024-01-09,69.47,Electronics,76,Male,38810,Chicago,19,114,4
946,9228,2023-07-27,126.0,Clothing,36,Male,85763,Houston,29,42,1
833,7673,2023-09-04,186.84,Home & Garden,31,Female,28588,Houston,2,45,5
494,2070,2023-12-10,239.03,Home & Garden,39,Male,101925,Houston,17,10,6
412,6417,2023-06-01,309.85,Electronics,29,Male,95593,Chicago,7,81,3
740,1240,2023-08-18,161.55,Home & Garden,36,Female,33604,Houston,8,55,1
249,9915,2023-03-30,267.59,Clothing,60,Male,95972,Houston,2,109,9
107,4437,2023-06-26,71.41,Clothing,40,Male,21590,Los Angeles,3,16,9
681,5404,2024-01-22,230.49,Home & Garden,43,Female,148910,Los Angeles,29,74,6
857,3345,2023-06-07,72.88,Home & Garden,20,Male,31240,New York,21,16,3
929,9289,2024-02-14,386.21,Electronics,44,Female,109851,Chicago,5,73,1
418,6822,2023-10-19,256.4,Electronics,45,Male,64159,New York,17,55,10
993,7599,2023-06-12,263.87,Clothing,73,Male,122886,Los Angeles,13,63,10
331,2570,2024-01-04,89.36,Home & Garden,77,Male,58261,Houston,19,117,7
17,7917,2023-05-18,179.55,Home & Garden,24,Female,23001,Houston,21,58,3
304,9616,2023-11-02,424.51,Clothing,71,Male,138340,Houston,3,95,1
968,1696,2023-08-17,321.18,Home & Garden,68,Female,43379,New York,14,16,3
105,2764,2023-09-25,71.33,Clothing,28,Male,46017,Chicago,24,45,7
780,6749,2023-11-15,256.26,Electronics,47,Male,116943,Los Angeles,4,33,5
929,8214,2023-05-09,93.89,Home & Garden,59,Female,68733,Houston,30,114,9
363,5074,2023-11-27,422.84,Home & Garden,68,Male,122181,New York,21,67,1
816,1191,2023-10-01,414.37,Electronics,51,Male,112213,Los Angeles,6,98,9
159,8147,2024-02-02,32.28,Home & Garden,22,Female,79917,Chicago,7,67,7
1000,8817,2023-06-12,329.05,Home & Garden,19,Female,115894,New York,18,26,1
563,3408,2024-01-30,312.87,Electronics,69,Female,89825,Los Angeles,24,93,8
613,1158,2023-05-04,445.61,Home & Garden,61,Female,101507,Los Angeles,25,25,3
196,9401,2023-07-30,324.53,Clothing,22,Female,59238,Houston,9,48,10
182,5263,2024-03-14,129.99,Home & Garden,78,Female,109465,Chicago,3,74,8
362,1000,2023-03-22,155.74,Electronics,29,Male,142148,Chicago,11,31,4
440,8635,2023-03-26,87.46,Clothing,21,Female,122447,Los Angeles,10,68,3
729,5493,2023-10-09,237.58,Clothing,36,Male,80700,Los Angeles,14,70,7
472,6658,2024-03-04,163.17,Home & Garden,53,Female,122729,Houston,11,93,2
764,8465,2023-12-18,369.76,Clothing,28,Female,95478,Houston,12,98,5
484,2635,2024-02-29,74.08,Clothing,73,Male,137311,Los Angeles,29,67,1
500,7215,2023-11-14,166.37,Clothing,35,Male,96628,Los Angeles,26,31,10
291,9259,2023-08-19,141.06,Electronics,76,Male,111156,New York,5,40,1
381,8341,2023-08-06,57.44,Clothing,51,Female,112692,New York,22,18,5
679,2773,2023-06-03,433.44,Clothing,42,Male,115680,Houston,29,15,9
57,4496,2023-08-22,481.72,Electronics,25,Female,85802,New York,29,43,5
141,1648,2023-05-09,467.54,Home & Garden,40,Female,45009,Chicago,25,104,2
113,7016,2023-03-27,103.02,Electronics,61,Female,136160,Houston,11,58,7
980,4443,2023-06-12,498.03,Clothing,29,Female,106588,Los Angeles,24,102,4
116,6655,2023-03-26,440.75,Clothing,70,Male,114672,Chicago,27,111,7
773,1112,2023-06-10,54.12,Clothing,73,Female,77723,Chicago,26,75,10
30,9482,2023-09-15,483.68,Electronics,52,Female,31039,Chicago,8,9,6
39,7955,2023-11-10,33.84,Clothing,30,Female,130139,Los Angeles,22,51,4
